date,month,nav,pnl,turnover,num_pairs,selected_pairs
2023-02-10,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-13,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-14,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-15,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-16,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-17,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-21,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-22,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-23,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-24,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-27,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-02-28,2023-02-01,1.3033950241027243,0.0,0.0,1,1
2023-05-01,2023-05-01,1.3033950241027243,0.0,0.0,1,1
2023-05-02,2023-05-01,1.3033950241027243,0.0,0.0,1,1
2023-05-03,2023-05-01,1.3033950241027243,0.0,0.0,1,1
2023-05-04,2023-05-01,1.3031343450979038,-0.0002,1.0,1,1
2023-05-05,2023-05-01,1.3336851405304748,0.023444087363284034,0.0,1,1
2023-05-08,2023-05-01,1.3364894536539826,0.0021026800391525727,0.0,1,1
2023-05-09,2023-05-01,1.3306744487345084,-0.004350954587464961,0.0,1,1
2023-05-10,2023-05-01,1.3309906839429175,0.00023765031988848615,0.0,1,1
2023-05-11,2023-05-01,1.3353760129467438,0.0032947856485629878,0.0,1,1
2023-05-12,2023-05-01,1.332596168714183,-0.00208169399900069,0.0,1,1
2023-05-15,2023-05-01,1.3293687466176078,-0.0024219055797595587,0.0,1,1
2023-05-16,2023-05-01,1.3257797307170027,-0.0026997895879053943,0.0,1,1
2023-05-17,2023-05-01,1.3242153535784693,-0.0011799676087122632,0.0,1,1
2023-05-18,2023-05-01,1.3287057691530209,0.0033910009896931867,0.0,1,1
2023-05-19,2023-05-01,1.3295056551694335,0.0006020038709718135,0.0,1,1
2023-05-22,2023-05-01,1.3205399238281346,-0.006743657920098357,0.0,1,1
2023-05-23,2023-05-01,1.3167894414177228,-0.002840112852884803,0.0,1,1
2023-05-24,2023-05-01,1.3202911500864338,0.0026592776024548445,0.0,1,1
2023-05-25,2023-05-01,1.3072906398612774,-0.009846699513440851,0.0,1,1
2023-05-26,2023-05-01,1.3087222362890456,0.0010950865738014088,0.0,1,1
2023-05-30,2023-05-01,1.3199906109018285,0.0086102110137098,0.0,1,1
2023-05-31,2023-05-01,1.3236078123178372,0.0027403235948301333,1.0,1,1
2023-06-01,2023-06-01,1.3236078123178372,0.0,0.0,1,1
2023-06-02,2023-06-01,1.3233430907553736,-0.0002,1.0,1,1
2023-06-05,2023-06-01,1.3161750167675,-0.005416640656492176,0.0,1,1
2023-06-06,2023-06-01,1.3176423596280542,0.0011148539076194402,0.0,1,1
2023-06-07,2023-06-01,1.3258455794896291,0.006225680133636979,0.0,1,1
2023-06-08,2023-06-01,1.3361337206047341,0.007759682782262715,0.0,1,1
2023-06-09,2023-06-01,1.3357110538468027,-0.0003163356716571912,0.0,1,1
2023-06-12,2023-06-01,1.3415534726361251,0.004374013954961838,0.0,1,1
2023-06-13,2023-06-01,1.3357454498820878,-0.0043293263164715535,0.0,1,1
2023-06-14,2023-06-01,1.3343088344124119,-0.0010755158999813284,0.0,1,1
2023-06-15,2023-06-01,1.3284450466119582,-0.004394625628808022,0.0,1,1
2023-06-16,2023-06-01,1.3314451643952823,0.0022583680002237713,0.0,1,1
2023-06-20,2023-06-01,1.3378825471014488,0.004834883837736156,0.0,1,1
2023-06-21,2023-06-01,1.3394663817542825,0.001183836844471234,0.0,1,1
2023-06-22,2023-06-01,1.3446554672038151,0.00387399454007693,0.0,1,1
2023-06-23,2023-06-01,1.3499107666570869,0.00390828697867135,0.0,1,1
2023-06-26,2023-06-01,1.3524981743374866,0.00191672497494573,1.0,1,1
2023-06-27,2023-06-01,1.3524981743374866,0.0,0.0,1,1
2023-06-28,2023-06-01,1.3524981743374866,0.0,0.0,1,1
2023-06-29,2023-06-01,1.3524981743374866,0.0,0.0,1,1
2023-06-30,2023-06-01,1.3524981743374866,0.0,0.0,1,1
2023-07-03,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-05,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-06,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-07,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-10,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-11,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-12,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-13,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-14,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-17,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-18,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-19,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-20,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-21,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-24,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-25,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-26,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-27,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-28,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-07-31,2023-07-01,1.3524981743374866,0.0,0.0,1,1
2023-08-01,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-02,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-03,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-04,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-07,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-08,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-09,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-10,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-11,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-14,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-15,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-16,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-17,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-18,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-21,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-22,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-23,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-24,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-25,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-28,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-29,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-30,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-08-31,2023-08-01,1.3524981743374866,0.0,0.0,1,1
2023-09-01,2023-09-01,1.3524981743374866,0.0,0.0,1,1
2023-09-05,2023-09-01,1.3524981743374866,0.0,0.0,1,1
2023-09-06,2023-09-01,1.3524981743374866,0.0,0.0,1,1
2023-09-07,2023-09-01,1.3524981743374866,0.0,0.0,1,1
2023-09-08,2023-09-01,1.3522276747026192,-0.0002,1.0,1,1
2023-09-11,2023-09-01,1.35265235515682,0.00031405987478703344,0.0,1,1
2023-09-12,2023-09-01,1.3467015379184286,-0.004399369295225446,0.0,1,1
2023-09-13,2023-09-01,1.3302158017144436,-0.01224156633062634,0.0,1,1
2023-09-14,2023-09-01,1.3339609077157752,0.0028154123537736716,0.0,1,1
2023-09-15,2023-09-01,1.3423716793230154,0.006305111010818442,0.0,1,1
2023-09-18,2023-09-01,1.3586307858855537,0.012112224068030268,0.0,1,1
2023-09-19,2023-09-01,1.3646241308681382,0.004411312510247635,0.0,1,1
2023-09-20,2023-09-01,1.358852081088433,-0.004229772615872705,0.0,1,1
2023-09-21,2023-09-01,1.3529845777499545,-0.004317985320211453,0.0,1,1
2023-09-22,2023-09-01,1.361100342140876,0.005998416038428411,0.0,1,1
2023-09-25,2023-09-01,1.3664477451926726,0.003928735366700023,1.0,1,1
2023-09-26,2023-09-01,1.3664477451926726,0.0,0.0,1,1
2023-09-27,2023-09-01,1.3664477451926726,0.0,0.0,1,1
2023-09-28,2023-09-01,1.3664477451926726,0.0,0.0,1,1
2023-09-29,2023-09-01,1.3664477451926726,0.0,0.0,1,1
2023-12-01,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-04,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-05,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-06,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-07,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-08,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-11,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-12,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-13,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-14,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-15,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-18,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-19,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-20,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-21,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-22,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-26,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-27,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-28,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2023-12-29,2023-12-01,1.3664477451926726,0.0,0.0,1,1
2024-04-01,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-02,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-03,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-04,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-05,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-08,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-09,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-10,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-11,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-12,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-15,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-16,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-17,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-18,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-19,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-22,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-23,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-24,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-25,2024-04-01,1.3664477451926726,0.0,0.0,1,1
2024-04-26,2024-04-01,1.3661744556436342,-0.0002,1.0,1,1
2024-04-29,2024-04-01,1.3556241806313953,-0.007722494714094387,0.0,1,1
2024-04-30,2024-04-01,1.3426151380144107,-0.00959634890174765,1.0,1,1
2024-08-01,2024-08-01,1.3423466149868077,-0.0002,1.0,1,1
2024-08-02,2024-08-01,1.2924407049237698,-0.037178109964935105,0.0,1,1
2024-08-05,2024-08-01,1.256273001801931,-0.027984032833422743,0.0,1,1
2024-08-06,2024-08-01,1.2608856932754742,0.0036717269788707975,0.0,1,1
2024-08-07,2024-08-01,1.2499690495380646,-0.008657917046430201,0.0,1,1
2024-08-08,2024-08-01,1.272036919484613,0.017654733094954293,0.0,1,1
2024-08-09,2024-08-01,1.2709308360533422,-0.0008695372078658006,0.0,1,1
2024-08-12,2024-08-01,1.274457192687952,0.002774625128744336,0.0,1,1
2024-08-13,2024-08-01,1.2920791336292305,0.013827016742800196,0.0,1,1
2024-08-14,2024-08-01,1.318867933050438,0.020733094997024224,0.0,1,1
2024-08-15,2024-08-01,1.3317899162219886,0.009797784029567843,0.0,1,1
2024-08-16,2024-08-01,1.3379882261020388,0.0046541198461942665,0.0,1,1
2024-08-19,2024-08-01,1.3411478320525132,0.0023614602048324133,0.0,1,1
2024-08-20,2024-08-01,1.334129395721343,-0.00523315637801769,0.0,1,1
2024-08-21,2024-08-01,1.3335723468914265,-0.0004175373331125172,0.0,1,1
2024-08-22,2024-08-01,1.3315392248364917,-0.0015245682468402674,0.0,1,1
2024-08-23,2024-08-01,1.3404294302601765,0.006676638027525174,0.0,1,1
2024-08-26,2024-08-01,1.3459125226715662,0.004090549108822078,0.0,1,1
2024-08-27,2024-08-01,1.3435003116768156,-0.0017922494620694713,0.0,1,1
2024-08-28,2024-08-01,1.3466565437163678,0.0023492603701840125,0.0,1,1
2024-08-29,2024-08-01,1.3477510159855561,0.0008127330419142172,0.0,1,1
2024-08-30,2024-08-01,1.3583085545550235,0.007833448793023017,1.0,1,1
2024-11-01,2024-11-01,1.3583085545550235,0.0,0.0,2,2
2024-11-04,2024-11-01,1.3583085545550235,0.0,0.0,2,2
2024-11-05,2024-11-01,1.3583085545550235,0.0,0.0,2,2
2024-11-06,2024-11-01,1.358172723699568,-0.0001,0.5,2,2
2024-11-07,2024-11-01,1.3637549618325564,0.004110109145604713,0.0,2,2
2024-11-08,2024-11-01,1.3601922471559558,-0.002612430221198408,0.0,2,2
2024-11-11,2024-11-01,1.349036374934621,-0.00820168784571492,0.0,2,2
2024-11-12,2024-11-01,1.350381177956044,0.0009968619426500693,0.0,2,2
2024-11-13,2024-11-01,1.3481605652481938,-0.001644433989528206,0.0,2,2
2024-11-14,2024-11-01,1.3497986149653218,0.0012150256871118988,0.0,2,2
2024-11-15,2024-11-01,1.342800177199325,-0.005184801412895629,0.5,2,2
2024-11-18,2024-11-01,1.3429494411903526,0.00011115875136318628,0.0,2,2
2024-11-19,2024-11-01,1.353497838956357,0.007854649953653198,0.0,2,2
2024-11-20,2024-11-01,1.359418211639661,0.004374127917240706,0.0,2,2
2024-11-21,2024-11-01,1.3398143827840754,-0.014420749029057475,0.0,2,2
2024-11-22,2024-11-01,1.3489310059022839,0.006804392634795155,0.0,2,2
2024-11-25,2024-11-01,1.3594410254602975,0.007791369248706289,0.0,2,2
2024-11-26,2024-11-01,1.378730931025703,0.014189586163823537,0.0,2,2
2024-11-27,2024-11-01,1.3784142429146977,-0.00022969536976267269,0.0,2,2
2024-11-29,2024-11-01,1.3758225441297876,-0.0018802031379406003,1.0,2,2
